trade_id,trader_id,company_id,ticker,trade_timestamp,action,instrument,order_type,quantity,price,trade_value,volume_ratio,volume_zscore_30d,trade_frequency_1h,trade_frequency_24h,buy_sell_ratio,hours_to_next_event,hours_since_last_event,is_pre_event_window,peer_group_deviation,unusual_instrument_flag,after_hours_flag,consecutive_profitable_trades,price_impact_proxy,network_risk,pnl_pct,fraud_probability,anomaly_score,rule_engine_score,risk_score,severity,is_anomalous,anomaly_type
TRD0084698,TRD0243,CMP020,IARJ,2026-03-31 11:22:21,BUY,ETF,Limit,25038,1078.44,27001980.72,1.3142,-0.3083,4,21,1.3157,393.28,277.36,False,-0.9937,False,False,1,0.0958,0.2698,2.15,0.1032,0.2333,0.0494,15.08,Low,False,none
TRD0045716,TRD0250,CMP006,XBFQ,2025-11-26 15:37:26,BUY,ETF,Cover Order,40663,62.68,2548756.84,1.1081,0.7865,1,3,0.6761,1965.0,9999.0,False,-1.2812,False,False,0,0.0642,0.1792,-4.56,0.1515,0.0617,0.0511,11.23,Low,False,none
TRD0056825,TRD0483,CMP044,UDJH,2025-12-29 10:37:12,BUY,ETF,Limit,180052,48.92,8808143.84,7.1103,2.6946,5,19,3.712,42.7,9999.0,True,2.7171,False,False,0,0.1964,0.1801,-0.3,0.664,0.6384,0.8478,63.55,Medium,True,pump_and_dump
TRD0014821,TRD0028,CMP033,CHAM,2026-03-29 10:30:43,SELL,Equity,Market,8924,1365.8,12188399.2,1.1404,0.7633,2,6,1.8067,604.86,1701.88,False,0.9277,False,False,0,0.1244,0.4399,-1.38,0.0159,0.0115,0.0523,6.24,Low,False,none
TRD0103978,TRD0255,CMP022,TTZR,2026-03-04 15:03:50,BUY,Futures,Market,124745,376.74,46996431.3,5.2529,2.5071,4,22,1.6633,42.39,419.77,True,3.4369,True,False,6,0.9271,0.8046,5.04,0.8892,0.702,0.5939,78.03,High,True,pump_and_dump
TRD0027226,TRD0248,CMP043,QBPR,2025-11-23 14:35:38,SELL,ETF,Cover Order,61123,449.11,27450950.53,1.2333,-1.0059,3,8,1.6614,1585.3,9999.0,False,1.5936,False,False,3,0.0004,0.4378,1.64,0.0732,0.0371,0.1716,11.36,Low,False,none
TRD0078767,TRD0099,CMP051,NQWS,2026-03-03 15:43:17,BUY,ETF,Cover Order,16063,5.07,81439.41,0.7842,0.1008,5,18,0.8645,1465.52,713.28,False,-1.1103,False,False,5,0.0566,0.2542,3.71,0.0049,0.0233,0.0325,3.95,Low,False,none
TRD0067390,TRD0097,CMP047,VBOF,2026-01-30 14:33:46,SELL,ETF,Market,602279,288.75,173908061.25,11.8034,4.0516,4,9,3.3663,47.96,2128.99,True,2.5152,False,False,7,0.2312,0.8788,2.36,0.6523,0.9072,0.8224,77.69,High,True,front_running
TRD0050336,TRD0041,CMP006,XBFQ,2026-02-14 13:47:15,BUY,ETF,Stop-Loss,91015,57.95,5274319.25,4.5603,6.336,3,21,2.281,46.84,9999.0,True,3.7444,False,False,5,0.4521,0.862,0.08,0.9565,0.8436,0.6666,86.97,Critical,True,spoofing
TRD0038635,TRD0462,CMP021,TXFE,2026-01-10 09:30:26,BUY,Options,Market,329733,79.2,26114853.6,9.7674,6.259,2,4,2.2369,16.9,183.72,True,3.6142,True,False,1,0.3983,0.5748,2.96,0.8748,0.9384,0.8682,86.29,Critical,True,front_running
TRD0106593,TRD0063,CMP027,BNLN,2025-12-28 07:45:13,SELL,Equity,Market,338423,287.51,97299996.73,11.6341,6.8663,4,1,2.7732,30.33,290.04,True,2.2133,False,True,4,0.0016,0.6313,4.05,0.7432,0.9418,0.7387,79.09,High,True,insider_trading
TRD0097011,TRD0398,CMP004,KQZJ,2026-04-02 10:17:13,SELL,ETF,Bracket Order,20208,130.19,2630879.52,1.3561,-0.1166,2,1,0.7688,887.3,2745.48,False,-0.3963,False,False,1,0.0914,0.152,6.27,0.0408,0.0976,0.0182,6.56,Low,False,none
TRD0000181,TRD0326,CMP051,NQWS,2026-04-15 14:15:45,SELL,ETF,Market,31278,11.99,375023.22,0.7957,-1.4294,2,5,1.5694,434.98,1743.82,False,0.2359,False,False,6,0.032,0.391,3.47,0.098,0.0476,0.1111,11.41,Low,False,none
TRD0015408,TRD0379,CMP022,TTZR,2026-03-09 09:50:02,BUY,ETF,Limit,15955,424.86,6778641.3,0.9429,0.4019,3,4,1.0675,1608.29,72.38,False,-0.722,False,False,1,0.0584,0.0015,5.75,0.043,0.3562,0.0245,13.0,Low,False,none
TRD0074647,TRD0300,CMP059,RFEI,2025-12-13 14:13:04,SELL,Options,Stop-Loss,15387,95.99,1476998.13,0.8615,0.2253,3,3,0.6868,1139.16,32.85,False,-0.2716,True,False,5,0.0727,0.1297,2.07,0.1724,0.2084,0.043,15.95,Low,False,none
TRD0000569,TRD0021,CMP042,EKVN,2026-06-07 16:15:54,BUY,Equity,Stop-Loss,332513,245.98,81791547.74,8.7644,3.4038,3,24,2.8825,23.04,872.05,True,4.8581,False,True,6,0.7279,0.1835,4.22,0.6112,0.8165,0.3884,59.66,Medium,True,insider_trading
TRD0099664,TRD0165,CMP038,UXVA,2026-03-20 11:08:01,SELL,Equity,Limit,83215,647.04,53843433.6,0.8679,-0.958,5,3,1.152,1176.16,648.69,False,-1.2258,False,False,7,0.0167,0.3813,3.68,0.039,0.0776,0.0196,8.19,Low,False,none
TRD0009034,TRD0248,CMP031,NGEI,2026-01-10 15:48:08,SELL,Equity,Limit,410030,468.56,192123656.8,6.942,3.6124,2,20,2.7304,513.6,7.6,False,3.1488,False,False,7,0.4418,0.4378,2.84,0.6749,0.6962,0.4773,62.79,Medium,True,front_running
TRD0105247,TRD0222,CMP050,MCCS,2026-04-25 13:45:56,BUY,ETF,Bracket Order,105007,73.58,7726415.06,7.008,5.7177,3,19,1.8423,32.65,839.85,True,3.8188,False,False,0,0.2912,0.7021,-1.04,0.8418,0.9442,0.8608,86.14,Critical,True,layering
TRD0021645,TRD0359,CMP045,BPXM,2026-04-21 10:44:37,BUY,ETF,Bracket Order,68402,260.71,17833085.42,8.9177,5.0466,5,1,3.3228,14.61,1931.33,True,2.4884,False,False,6,0.6127,0.3502,3.82,0.8409,0.6465,0.5588,69.12,Medium,True,insider_trading
TRD0001745,TRD0090,CMP002,JBDO,2026-02-25 13:41:08,BUY,Equity,Limit,32863,133.25,4378994.75,4.8155,5.1095,5,23,2.12,0.89,130.16,True,4.5497,False,False,1,0.4535,0.6416,3.2,0.8445,0.9254,0.5061,79.77,High,True,spoofing
TRD0096959,TRD0001,CMP034,SIHG,2026-06-07 14:40:23,BUY,Equity,Stop-Loss,7534,306.07,2305931.38,0.9193,0.4468,1,4,1.74,9999.0,508.83,False,-0.338,False,False,2,0.0296,0.1914,1.33,0.0628,0.0098,0.0854,6.32,Low,False,none
TRD0115792,TRD0296,CMP024,GGME,2026-01-12 13:14:00,BUY,Equity,Market,27180,54.66,1485658.8,1.1312,-0.4891,1,24,0.5323,81.42,349.57,False,-0.1867,False,False,0,0.0003,0.2512,-4.18,0.0141,0.0161,0.0018,3.66,Low,False,none
TRD0111536,TRD0045,CMP028,EZAB,2026-04-18 11:49:19,SELL,Futures,Market,129553,1932.21,250323602.13,9.6432,3.578,2,9,3.8497,12.91,73.47,True,4.6618,True,False,1,0.0879,0.788,6.42,0.2866,0.8446,0.7237,56.97,Medium,True,circular_trading
TRD0040284,TRD0372,CMP032,MXGK,2026-05-18 09:37:18,BUY,Equity,Bracket Order,181328,1147.77,208122838.56,7.103,3.5647,2,4,2.1344,46.34,1923.23,True,2.7019,False,False,5,0.4289,0.5577,2.19,0.7903,0.4904,0.5005,63.36,Medium,True,insider_trading
TRD0060123,TRD0255,CMP039,JDXM,2026-06-04 17:11:28,SELL,Equity,Cover Order,297502,90.75,26998306.5,9.8528,6.7957,5,15,3.2302,24.76,708.04,True,2.3709,False,True,1,0.5694,0.8046,1.9,0.7004,0.6914,0.68,70.51,High,True,circular_trading
TRD0032903,TRD0316,CMP006,XBFQ,2026-03-31 11:15:39,SELL,Equity,Market,81192,45.44,3689364.48,4.5777,4.6238,5,24,3.1855,8.54,252.94,True,4.054,False,False,7,0.7589,0.1358,6.69,0.8486,0.8044,0.7777,75.34,High,True,insider_trading
TRD0049927,TRD0246,CMP049,JIRH,2026-04-09 09:03:48,BUY,Equity,Market,4364,185.14,807950.96,1.1294,0.1207,5,15,0.9522,9999.0,1704.51,False,-0.1173,False,False,0,0.099,0.2383,-2.25,0.1021,0.0463,0.0097,8.51,Low,False,none
TRD0011059,TRD0134,CMP057,PNYK,2026-02-26 12:22:06,BUY,Futures,Bracket Order,27859,70.95,1976596.05,1.0857,-1.0071,5,4,1.6615,1437.14,832.06,False,-0.8523,True,False,4,0.0361,0.2712,2.32,0.0452,0.0226,0.0605,6.33,Low,False,none
TRD0113535,TRD0057,CMP030,FHSA,2026-04-22 11:54:03,BUY,ETF,Limit,4333,165.03,715074.99,0.7048,-0.1565,1,1,1.9615,1401.15,2756.87,False,0.4234,False,False,3,0.0728,0.0846,0.79,0.0094,0.1189,0.0072,4.94,Low,False,none
TRD0026264,TRD0210,CMP057,PNYK,2025-11-10 17:51:25,BUY,Equity,Bracket Order,223481,66.79,14926295.99,11.9998,5.5185,3,18,2.6842,45.84,9999.0,True,4.9847,False,True,3,0.7169,0.8977,0.23,0.9286,0.7242,0.7054,83.07,High,True,insider_trading
TRD0073633,TRD0210,CMP003,NCBQ,2026-02-15 07:44:12,SELL,Equity,Bracket Order,98847,110.86,10958178.42,4.4119,3.7577,1,7,2.2578,1.6,111.18,True,2.1379,False,True,6,0.4994,0.8977,1.85,0.883,0.9614,0.83,90.0,Critical,True,front_running
TRD0108423,TRD0172,CMP037,BUYO,2026-01-13 11:21:42,BUY,ETF,Cover Order,28876,248.61,7178862.36,0.828,0.9028,5,14,1.891,506.07,9999.0,False,-0.7964,False,False,4,0.0295,0.2672,7.72,0.0058,0.0078,0.0002,3.17,Low,False,none
TRD0097939,TRD0015,CMP014,DJHR,2026-06-27 14:05:46,SELL,Equity,Bracket Order,21891,131.35,2875382.85,0.9178,0.8879,4,20,1.4006,9999.0,1445.73,False,-0.4946,False,False,1,0.0667,0.1579,0.12,0.0985,0.1417,0.0267,10.66,Low,False,none
TRD0114350,TRD0045,CMP014,DJHR,2026-04-26 15:08:23,BUY,Equity,Limit,70190,157.56,11059136.4,5.6729,4.4783,4,9,3.7989,41.22,228.79,True,2.4187,False,False,5,0.4073,0.788,3.02,0.9086,0.8913,0.6838,85.76,Critical,True,circular_trading
TRD0075479,TRD0062,CMP004,KQZJ,2026-05-08 09:11:58,BUY,Equity,Stop-Loss,25396,109.47,2780100.12,11.5144,3.5003,5,23,3.0081,24.38,3608.39,True,4.7889,False,False,6,0.4288,0.2077,5.87,0.7747,0.8664,0.6739,73.04,High,True,insider_trading
TRD0037815,TRD0193,CMP024,GGME,2026-01-31 12:19:58,SELL,ETF,Limit,16594,61.41,1019037.54,0.9372,-1.0159,1,12,0.7226,1309.81,61.2,False,0.5748,False,False,0,0.0077,0.3166,-2.73,0.1622,0.0103,0.0098,10.92,Low,False,none
TRD0011794,TRD0342,CMP027,BNLN,2026-02-20 14:32:56,BUY,Equity,Cover Order,7118,253.98,1807829.64,0.9592,0.4957,5,24,1.0851,2761.56,1272.47,False,0.3205,False,False,1,0.0486,0.1083,0.85,0.0665,0.0939,0.0463,7.59,Low,False,none
TRD0070994,TRD0179,CMP021,TXFE,2025-11-21 10:04:15,SELL,ETF,Bracket Order,60730,57.15,3470719.5,11.835,2.6616,3,18,3.0614,52.5,329.9,False,4.7612,False,False,5,0.4332,0.6332,5.83,0.6751,0.8384,0.4054,67.94,Medium,True,layering
TRD0004388,TRD0097,CMP002,JBDO,2026-05-28 14:23:56,BUY,Futures,Cover Order,455418,75.45,34361288.1,11.0733,4.1655,2,14,2.512,9999.0,7.49,False,2.9267,True,False,0,0.5403,0.8788,-8.04,0.9761,0.963,0.7997,93.6,Critical,True,insider_trading
TRD0036147,TRD0477,CMP056,ASGU,2025-11-16 15:42:45,SELL,ETF,Stop-Loss,344344,731.23,251794663.12,7.4673,2.5211,5,12,2.5402,2823.1,6.47,False,4.4968,False,False,2,0.0639,0.025,3.37,0.9296,0.8091,0.8865,79.65,High,True,layering
TRD0046186,TRD0091,CMP038,UXVA,2026-05-25 09:27:11,SELL,Equity,Market,95450,650.28,62069226.0,1.0021,-0.0867,2,11,1.0072,14.75,406.16,True,1.0066,False,False,0,0.0228,0.1658,-4.84,0.0622,0.2119,0.1104,12.47,Low,False,none
TRD0109188,TRD0432,CMP037,BUYO,2026-06-20 09:13:14,SELL,Equity,Market,35103,253.8,8909141.4,0.8196,-0.146,5,20,0.5881,9999.0,778.52,False,0.3462,False,False,4,0.0179,0.1924,1.15,0.1983,0.0974,0.0592,14.66,Low,False,none
TRD0052342,TRD0340,CMP054,SCIM,2025-12-29 12:42:40,SELL,Equity,Bracket Order,34006,149.79,5093758.74,1.1251,1.421,5,10,0.9993,3549.0,1410.92,False,-1.2051,False,False,6,0.0118,0.1967,5.84,0.0117,0.0038,0.2772,6.77,Low,False,none
TRD0016577,TRD0401,CMP048,JGWJ,2025-12-01 11:14:36,BUY,ETF,Limit,847,105.26,89155.22,0.6758,0.5212,1,17,1.7896,1369.73,214.38,False,0.7614,False,False,7,0.0397,0.3051,4.38,0.1022,0.0028,0.0923,9.12,Low,False,none
TRD0053164,TRD0329,CMP013,RXNL,2026-01-23 14:02:18,BUY,ETF,Cover Order,7829,83.39,652860.31,0.8515,1.9472,5,6,0.9704,969.27,370.69,False,-0.1218,False,False,0,0.1407,0.2294,-1.07,0.0316,0.0153,0.0594,5.07,Low,False,none
TRD0101980,TRD0484,CMP044,UDJH,2026-02-06 13:46:28,BUY,Equity,Cover Order,90050,4.32,389016.0,1.5116,0.6291,4,2,1.6592,197.39,463.56,False,0.4744,False,False,0,0.0014,0.0693,-0.01,0.0816,0.11,0.1519,9.94,Low,False,none
TRD0076268,TRD0414,CMP005,QSGC,2026-06-16 11:53:21,BUY,Futures,Market,8777,160.04,1404671.08,9.0137,3.629,4,23,1.6965,42.33,2558.8,True,2.2811,True,False,1,0.094,0.8918,4.91,0.8598,0.8376,0.6107,81.9,High,True,wash_trading
TRD0041346,TRD0079,CMP032,MXGK,2026-04-30 09:47:05,BUY,ETF,Cover Order,4747,1148.08,5449935.76,0.8523,-0.5406,1,11,1.8001,478.18,1491.4,False,0.1526,False,False,3,0.0461,0.0359,1.08,0.0752,0.2565,0.0957,12.87,Low,False,none
TRD0078629,TRD0090,CMP010,VTWH,2026-04-22 10:42:45,SELL,Equity,Bracket Order,3320,89.66,297671.2,0.6271,1.4647,5,14,1.3523,9999.0,832.07,False,-0.4534,False,False,0,0.0016,0.6416,-0.2,0.1755,0.2926,0.0106,23.25,Low,False,none
TRD0011020,TRD0475,CMP055,NKNY,2026-01-05 14:18:09,SELL,Options,Market,1087237,1101.03,1197080554.11,4.0884,5.9232,2,11,1.8488,44.46,225.61,True,4.8845,True,False,1,0.0924,0.8184,3.04,0.6631,0.6931,0.5642,67.28,Medium,True,insider_trading
TRD0084486,TRD0382,CMP028,EZAB,2026-01-05 09:39:36,BUY,Equity,Cover Order,29526,1952.87,57660439.62,1.0111,-1.7807,1,3,0.7229,2400.7,1485.55,False,-0.0187,False,False,0,0.0068,0.1306,-4.01,0.0453,0.1393,0.0208,7.84,Low,False,none
TRD0019388,TRD0226,CMP027,BNLN,2026-03-02 12:59:45,BUY,ETF,Market,18457,319.91,5904578.87,1.0547,-0.2348,4,11,0.8705,2523.11,1510.92,False,-0.3318,False,False,0,0.0868,0.2349,-2.72,0.0329,0.0315,0.0816,6.0,Low,False,none
TRD0113305,TRD0359,CMP056,ASGU,2025-11-16 09:31:22,BUY,ETF,Cover Order,62205,726.51,45192554.55,8.6248,3.1671,4,24,3.9452,2829.29,0.28,False,4.9701,False,False,2,0.2252,0.3502,2.49,0.7117,0.6268,0.6967,64.78,Medium,True,insider_trading
TRD0117910,TRD0398,CMP027,BNLN,2025-11-04 14:06:41,BUY,Equity,Cover Order,19372,296.05,5735080.6,1.6442,0.9004,5,3,1.5624,86.1,9999.0,False,1.8971,False,False,4,0.029,0.152,1.66,0.202,0.05,0.0136,12.31,Low,False,none
TRD0021335,TRD0460,CMP024,GGME,2026-01-16 13:07:20,BUY,Equity,Cover Order,81262,52.59,4273568.58,0.6728,0.0566,2,16,1.5953,298.01,14.47,False,-0.9653,False,False,0,0.0096,0.1403,-6.96,0.0285,0.0308,0.0384,4.19,Low,False,none
TRD0001291,TRD0097,CMP043,QBPR,2026-05-20 18:24:29,BUY,ETF,Stop-Loss,525574,440.13,231320884.62,11.0763,6.0465,1,3,1.8119,29.76,114.33,True,3.0418,False,True,6,0.2448,0.8788,3.35,0.9502,0.9511,0.705,90.66,Critical,True,insider_trading
TRD0045816,TRD0346,CMP003,NCBQ,2026-03-10 09:37:45,BUY,ETF,Limit,41613,82.13,3417675.69,1.5442,-1.0758,1,3,0.5925,434.62,552.29,False,0.3037,False,False,0,0.0674,0.0967,-3.73,0.0411,0.0642,0.0442,5.41,Low,False,none
TRD0038195,TRD0476,CMP043,QBPR,2026-05-15 10:38:47,SELL,Equity,Market,174365,430.9,75133878.5,5.0793,5.472,4,17,3.0134,13.43,2562.75,True,3.445,False,False,7,0.1299,0.0473,3.43,0.7408,0.8515,0.6458,69.04,Medium,True,pump_and_dump
TRD0116049,TRD0020,CMP001,LMTI,2026-06-11 11:20:20,SELL,ETF,Cover Order,20802,325.03,6761274.06,1.9768,-0.3603,1,17,1.1336,254.37,1140.52,False,0.7776,False,False,0,0.019,0.1082,-5.07,0.0582,0.0505,0.0619,6.14,Low,False,none
TRD0094841,TRD0263,CMP042,EKVN,2026-05-18 15:48:25,SELL,ETF,Cover Order,31810,229.56,7302303.6,1.069,0.1523,4,2,1.0936,503.5,391.59,False,0.0481,False,False,7,0.0582,0.3414,1.12,0.0423,0.003,0.0127,5.6,Low,False,none
TRD0052732,TRD0262,CMP017,FNLM,2026-06-10 09:47:44,BUY,Equity,Market,21347,613.06,13086991.82,0.5616,0.5349,4,20,1.4728,9999.0,140.83,False,1.5855,False,False,0,0.0706,0.2461,-6.69,0.0173,0.3204,0.0726,13.94,Low,False,none
TRD0041204,TRD0041,CMP042,EKVN,2026-06-09 12:31:44,BUY,Equity,Stop-Loss,178643,204.33,36502124.19,6.4118,5.1686,1,12,3.2722,26.72,21.22,True,4.5547,False,False,7,0.8079,0.862,4.98,0.6024,0.8713,0.8009,73.88,High,True,pump_and_dump
TRD0106463,TRD0372,CMP023,OTXX,2025-12-31 08:12:18,BUY,ETF,Market,74282,3147.0,233765454.0,3.1432,4.8867,2,1,2.3185,6.07,914.11,True,2.8493,False,True,2,0.8843,0.5577,8.09,0.6598,0.9126,0.5362,70.69,High,True,insider_trading
TRD0091564,TRD0190,CMP017,FNLM,2026-05-08 15:29:35,BUY,ETF,Bracket Order,39274,626.97,24623619.78,3.8478,6.1245,5,22,1.8907,17.1,581.67,True,2.0153,False,False,1,0.1913,0.3117,4.67,0.6922,0.8544,0.6257,69.28,Medium,True,insider_trading
TRD0106197,TRD0196,CMP041,LXML,2025-11-02 10:02:00,SELL,ETF,Limit,17654,456.21,8053931.34,1.873,-0.5034,3,11,1.9377,918.8,9999.0,False,-1.4613,False,False,2,0.0645,0.4032,8.37,0.0147,0.0024,0.2047,7.84,Low,False,none
TRD0118241,TRD0385,CMP041,LXML,2026-01-07 17:05:12,BUY,Options,Limit,74120,468.79,34746714.8,5.8037,4.7602,4,20,3.3265,633.41,3.97,False,2.3986,True,True,3,0.7541,0.69,3.41,0.9304,0.7202,0.8795,83.57,High,True,insider_trading
TRD0068758,TRD0464,CMP045,BPXM,2026-01-29 12:10:03,SELL,Options,Bracket Order,422780,284.82,120416199.6,11.5115,4.1031,5,1,3.3636,35.24,9999.0,True,3.4872,True,False,4,0.0076,0.0305,3.69,0.5232,0.5677,0.7711,52.45,Medium,True,front_running
TRD0099985,TRD0210,CMP001,LMTI,2025-12-21 17:03:38,BUY,ETF,Cover Order,165112,375.84,62055694.08,7.643,5.9993,3,21,1.6714,43.4,9999.0,True,4.2807,False,True,4,0.2236,0.8977,3.54,0.9022,0.7102,0.5401,78.98,High,True,circular_trading
TRD0093307,TRD0113,CMP025,JXOT,2025-12-01 10:12:19,BUY,ETF,Limit,22863,232.59,5317705.17,0.7743,-0.5015,1,9,0.6844,1479.09,32.61,False,-1.4255,False,False,0,0.0897,0.2624,-2.25,0.0304,0.0443,0.0106,5.48,Low,False,none
TRD0022494,TRD0384,CMP015,WXZK,2026-04-30 09:08:52,SELL,Equity,Market,11986,584.25,7002820.5,0.8846,0.8282,4,7,1.3414,11.62,1489.86,True,1.1068,False,False,4,0.1758,0.1359,3.49,0.0607,0.2129,0.0712,11.55,Low,False,none
TRD0005495,TRD0443,CMP044,UDJH,2025-10-16 13:10:57,BUY,ETF,Stop-Loss,1480,33.94,50231.2,0.656,-0.1163,1,8,1.3238,1816.14,9999.0,False,0.5713,False,False,0,0.1221,0.4591,-6.59,0.1461,0.0633,0.1286,14.99,Low,False,none
TRD0050285,TRD0475,CMP049,JIRH,2026-01-27 18:35:21,BUY,Futures,Bracket Order,1498521,186.69,279758885.49,4.3943,4.7977,5,11,3.9803,13.96,9999.0,True,2.6764,True,True,0,0.7102,0.8184,-0.19,0.9144,0.9166,0.8911,90.2,Critical,True,pump_and_dump
TRD0012485,TRD0180,CMP029,OPWR,2026-02-28 13:59:01,BUY,ETF,Limit,24546,64.73,1588862.58,1.2542,1.4573,5,24,1.8467,58.27,1251.96,False,-0.1476,False,False,7,0.0618,0.0771,2.27,0.1197,0.0687,0.1131,9.91,Low,False,none
TRD0088433,TRD0041,CMP007,PZVF,2026-03-14 13:40:09,BUY,Equity,Limit,144413,7.28,1051326.64,5.9874,5.5521,5,24,3.947,2.8,1075.65,True,2.1293,False,False,0,0.9076,0.862,-0.28,0.9652,0.8272,0.7215,87.69,Critical,True,wash_trading
TRD0058124,TRD0042,CMP051,NQWS,2025-11-26 18:03:27,BUY,Futures,Cover Order,1165818,6.68,7787664.24,10.529,6.9739,5,18,2.2771,29.54,9999.0,True,4.5021,True,True,7,1.0071,0.4561,0.21,0.6556,0.9426,0.9461,76.53,High,True,insider_trading
TRD0038426,TRD0414,CMP007,PZVF,2026-01-02 16:09:39,SELL,Options,Cover Order,4851,1.68,8149.68,6.0352,3.8917,2,13,3.1182,19.52,9999.0,True,3.0857,True,True,5,0.5094,0.8918,3.47,0.7008,0.9553,0.3492,74.35,High,True,insider_trading
TRD0029082,TRD0146,CMP019,ADNW,2026-05-10 16:16:21,BUY,Equity,Cover Order,980967,42.12,41318330.04,11.4978,6.2787,4,8,2.0768,28.54,434.95,True,2.3535,False,True,2,0.5385,0.2545,0.77,0.9355,0.7844,0.6902,78.53,High,True,insider_trading
TRD0012460,TRD0154,CMP007,PZVF,2026-05-17 09:37:08,SELL,Equity,Bracket Order,6417,29.28,187889.76,1.059,0.7238,5,15,1.8219,9999.0,1529.15,False,1.7133,False,False,0,0.0031,0.3488,-2.43,0.0892,0.0369,0.0218,8.94,Low,False,none
TRD0046107,TRD0465,CMP020,IARJ,2026-03-10 09:17:02,BUY,ETF,Limit,8760,1061.13,9295498.8,0.7058,0.8115,4,1,1.7,228.73,155.61,False,0.6882,False,False,1,0.0857,0.1448,0.38,0.0238,0.1634,0.0664,8.42,Low,False,none
TRD0034614,TRD0312,CMP019,ADNW,2026-06-20 18:19:52,BUY,Equity,Bracket Order,353112,26.7,9428090.4,5.7204,5.9653,4,18,3.0072,16.82,512.06,True,2.6112,False,True,7,0.7934,0.7761,2.6,0.5573,0.7315,0.8576,67.65,Medium,True,insider_trading
TRD0090422,TRD0439,CMP009,QWEI,2026-02-15 13:28:43,BUY,ETF,Market,37879,137.71,5216317.09,0.6583,-0.8055,3,6,1.5225,398.09,1789.44,False,-0.5094,False,False,3,0.0254,0.0721,0.82,0.0071,0.0621,0.005,2.98,Low,False,none
TRD0108295,TRD0182,CMP057,PNYK,2026-06-29 11:27:05,SELL,Equity,Cover Order,10937,62.07,678859.59,0.7692,0.9588,2,6,1.0668,9999.0,367.82,False,0.2078,False,False,3,0.0635,0.2187,1.57,0.1716,0.0222,0.0203,10.88,Low,False,none
TRD0099623,TRD0042,CMP016,FWEI,2026-01-31 14:55:15,BUY,Equity,Limit,92439,834.42,77132950.38,0.6732,-1.2187,1,2,0.7767,185.45,1109.61,False,1.0492,False,False,0,0.0642,0.4561,-1.95,0.083,0.0518,0.0358,10.39,Low,False,none
TRD0000385,TRD0024,CMP044,UDJH,2025-12-08 10:43:39,BUY,Equity,Stop-Loss,153815,10.18,1565836.7,0.9573,0.0706,3,7,0.9746,546.59,9999.0,False,0.6795,False,False,0,0.0585,0.1403,-2.34,0.0087,0.0231,0.0126,2.68,Low,False,none
TRD0067807,TRD0090,CMP014,DJHR,2026-02-12 12:00:13,SELL,Equity,Limit,64396,133.69,8609101.24,10.7721,6.3312,2,16,2.126,42.71,9999.0,True,2.5445,False,False,3,0.1357,0.6416,6.61,0.7486,0.8061,0.7405,75.39,High,True,spoofing
TRD0101865,TRD0095,CMP030,FHSA,2026-04-25 12:36:33,BUY,Equity,Bracket Order,8037,140.04,1125501.48,1.2332,1.2496,1,4,1.4791,1328.45,2829.58,False,0.1272,False,False,3,0.0965,0.04,2.25,0.0158,0.0639,0.0317,3.5,Low,False,none
TRD0095961,TRD0222,CMP057,PNYK,2026-04-25 13:28:03,SELL,ETF,Market,230476,67.97,15665453.72,11.7753,6.871,1,8,1.8534,44.04,2225.16,True,3.1193,False,False,4,0.793,0.7021,1.2,0.6571,0.7278,0.3532,63.72,Medium,True,spoofing
TRD0003367,TRD0417,CMP037,BUYO,2025-11-23 10:59:19,SELL,Equity,Cover Order,28904,244.37,7063270.48,0.9391,0.9254,5,17,0.7946,1730.44,9999.0,False,-0.3984,False,False,5,0.0334,0.1572,1.82,0.017,0.1194,0.0007,5.93,Low,False,none
TRD0009522,TRD0410,CMP019,ADNW,2026-05-01 09:44:44,BUY,ETF,Cover Order,54426,12.95,704816.7,0.5757,-1.1985,2,2,0.531,251.07,212.43,False,0.3751,False,False,6,0.0278,0.4317,2.64,0.2092,0.093,0.0031,16.57,Low,False,none
TRD0033937,TRD0248,CMP022,TTZR,2025-12-18 12:43:42,BUY,Equity,Market,223503,421.19,94137228.57,4.6442,6.1037,5,18,2.6228,9.36,9999.0,True,3.9275,False,False,0,0.3854,0.4378,-0.3,0.6324,0.8152,0.6342,66.8,Medium,True,insider_trading
TRD0033534,TRD0318,CMP040,PWVJ,2026-01-22 12:57:17,BUY,ETF,Cover Order,538155,44.31,23845648.05,1.6452,-0.8217,1,14,1.4623,153.07,9999.0,False,-0.4669,False,False,0,0.0169,0.2249,-0.78,0.0661,0.0381,0.1498,8.61,Low,False,none
TRD0050869,TRD0401,CMP024,GGME,2026-03-25 14:22:09,BUY,Equity,Stop-Loss,13395,30.0,401850.0,11.5247,4.7782,4,2,1.8913,35.78,1335.24,True,3.9643,False,False,7,0.7457,0.3051,5.18,0.6091,0.8661,0.724,67.3,Medium,True,insider_trading
TRD0020864,TRD0045,CMP008,OIUY,2026-05-21 11:15:04,BUY,Equity,Limit,42525,910.83,38733045.75,3.6758,2.8538,2,8,1.7646,32.2,635.64,True,3.1395,False,False,4,0.5989,0.788,6.98,0.9328,0.9557,0.4929,85.92,Critical,True,wash_trading
TRD0019304,TRD0095,CMP007,PZVF,2025-12-18 12:21:46,BUY,ETF,Bracket Order,7110,47.91,340640.1,1.0212,0.8689,2,21,1.08,383.31,9999.0,False,0.2465,False,False,0,0.0364,0.04,-2.91,0.0049,0.0506,0.0071,2.24,Low,False,none
